case_id,customer_id,transaction_id,order_id,scenario,label_abusive,chargeback_reason,claim_description,disputed_amount,currency,payment_method,payment_status,product_category,quantity,shipping_city,billing_city,order_ts,shipped_ts,delivered_ts,claim_ts,claim_delay_days,account_age_days,previous_orders,previous_chargebacks,previous_returns,previous_failed_payments,avg_order_value,delivery_status,delivery_confirmation,has_tracking,days_to_deliver,device_seen_before,device_shared_accounts,ip_geo_distance_km,txns_last_24h,shipping_billing_match,split
CB-18348,CUST-01223-4,TXN-28348,ORD-38348,lost_package,0,product_not_received,I never received this package.,4765.58,INR,netbanking,captured,home,4,Chennai,Chennai,2026-03-26T20:27:03,2026-03-27T19:47:54,2026-03-29T05:23:54,2026-04-01T03:06:11,2.9,564.4,15,0,2,1,1949.34,delivered,none,0,1.4,1,0,9.5,2,1,val
CB-18349,CUST-02784-5,TXN-28349,ORD-38349,false_unauthorized,1,unauthorized_transaction,"This charge is not mine, my card was used without permission.",8890.8,INR,upi,captured,fashion,1,Kolkata,Kolkata,2026-04-02T23:59:40,2026-04-05T19:33:31,2026-04-08T00:21:31,2026-04-21T12:50:09,13.5,165.0,13,0,3,1,3965.95,delivered,none,0,2.2,1,0,9.5,2,1,train
CB-18350,CUST-03935-6,TXN-28350,ORD-38350,lost_package,0,product_not_received,I never received this package.,7066.5,INR,debit_card,captured,beauty,1,Chennai,Delhi,2026-01-18T12:14:50,2026-01-20T19:52:42,,2026-02-03T11:03:23,8.6,591.5,49,0,2,0,2502.5,failed,none,1,,1,0,18.6,3,0,train
CB-18351,CUST-11972-0,TXN-28351,ORD-38351,opportunist_abuse,1,product_not_as_described,The product I received is completely different from the listing.,2309.28,INR,debit_card,captured,sports,2,Bangalore,Kolkata,2026-02-07T19:21:09,2026-02-08T05:59:43,2026-02-09T22:47:43,2026-03-07T14:01:22,25.6,588.7,26,1,0,0,1312.81,delivered,otp,1,1.7,1,1,28.8,1,0,train
CB-18352,CUST-11090-1,TXN-28352,ORD-38352,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,5563.56,INR,debit_card,captured,sports,1,Ahmedabad,Ahmedabad,2026-04-04T04:14:20,2026-04-06T09:54:21,2026-04-08T00:18:21,2026-05-05T20:39:34,27.8,848.5,83,0,2,2,1583.43,delivered,none,1,1.6,1,0,22.7,1,1,train
CB-18353,CUST-01898-2,TXN-28353,ORD-38353,false_unauthorized,1,unauthorized_transaction,I did not make this transaction.,14348.18,INR,credit_card,captured,fashion,1,Kolkata,Pune,2026-05-24T22:46:24,2026-05-25T10:21:24,,2026-06-07T10:50:21,8.0,166.7,9,0,3,0,3555.99,in_transit,photo,1,,1,1,28.8,3,0,test
CB-18354,CUST-02931-3,TXN-28354,ORD-38354,opportunist_abuse,1,product_not_received,I never received this package.,11813.84,INR,credit_card,captured,books,1,Bangalore,Bangalore,2026-05-27T11:06:31,2026-05-29T15:06:01,2026-05-31T19:54:01,2026-06-21T19:24:55,21.0,935.2,25,0,1,0,1487.45,delivered,photo,1,2.2,1,0,17.9,1,1,train
CB-18355,CUST-02954-4,TXN-28355,ORD-38355,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,3530.11,INR,debit_card,captured,fashion,1,Chennai,Kochi,2026-06-24T01:25:49,2026-06-26T21:15:41,2026-06-28T06:51:41,2026-07-09T09:46:42,11.1,524.2,43,0,0,0,1394.73,delivered,none,1,1.4,1,1,121.1,1,0,train
CB-18356,CUST-04060-5,TXN-28356,ORD-38356,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,1207.89,INR,netbanking,captured,sports,2,Jaipur,Pune,2026-01-24T13:13:10,2026-01-26T08:32:18,2026-01-30T22:56:18,2026-02-06T15:47:11,6.7,349.9,2,1,2,0,835.93,delivered,otp,1,4.6,1,0,2.6,2,0,train
CB-18357,CUST-00567-6,TXN-28357,ORD-38357,lost_package,0,product_not_received,Item was not delivered to me.,2038.47,INR,credit_card,captured,electronics,1,Chennai,Chennai,2026-03-06T16:00:07,2026-03-07T15:37:53,,2026-03-14T12:07:58,1.9,409.6,14,0,1,0,1403.34,failed,none,1,,1,2,26.1,1,1,test
CB-18358,CUST-06129-0,TXN-28358,ORD-38358,true_fraud_victim,0,unauthorized_transaction,I did not make this transaction.,15146.38,INR,upi,captured,beauty,1,Ahmedabad,Kolkata,2026-01-18T16:45:24,2026-01-20T06:03:40,2026-01-25T06:03:40,2026-01-25T22:36:55,0.7,684.3,13,0,1,0,1665.84,delivered,signed,1,5.0,0,3,43.0,3,0,train
CB-18359,CUST-02968-1,TXN-28359,ORD-38359,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,6007.94,INR,netbanking,captured,beauty,1,Pune,Hyderabad,2026-05-06T11:38:39,2026-05-07T03:07:38,2026-05-08T03:07:38,2026-05-14T04:37:07,6.1,703.8,60,0,0,1,5442.37,delivered,otp,1,1.0,0,0,61.1,1,0,test
CB-18360,CUST-11365-2,TXN-28360,ORD-38360,true_fraud_victim,0,unauthorized_transaction,Unauthorized payment on my account.,10929.97,INR,netbanking,captured,home,1,Kolkata,Kolkata,2026-03-25T21:50:04,2026-03-27T07:28:22,,2026-04-10T10:19:33,9.1,537.7,8,0,1,0,4373.27,unknown,photo,0,,0,3,302.7,5,1,test
CB-18361,CUST-10355-3,TXN-28361,ORD-38361,friendly_fraud_pnr,1,product_not_as_described,Item arrived damaged / not as described.,4216.19,INR,upi,captured,toys,2,Jaipur,Jaipur,2026-05-28T15:06:45,2026-05-29T08:51:04,2026-06-01T13:39:04,2026-06-12T06:13:46,10.7,46.0,4,1,0,0,1909.71,delivered,none,1,3.2,1,0,43.5,2,1,train
CB-18362,CUST-09171-4,TXN-28362,ORD-38362,true_fraud_victim,0,unauthorized_transaction,Unauthorized payment on my account.,8015.25,INR,credit_card,captured,electronics,1,Bangalore,Bangalore,2026-05-10T18:11:35,2026-05-13T01:44:21,2026-05-14T04:08:21,2026-05-21T21:07:15,7.7,908.0,10,0,1,0,466.83,delivered,photo,1,1.1,0,1,88.8,4,1,train
CB-18363,CUST-11829-5,TXN-28363,ORD-38363,friendly_fraud_pnr,1,product_not_as_described,Product quality does not match what was advertised.,6603.65,INR,debit_card,captured,home,1,Pune,Pune,2026-01-15T00:53:17,2026-01-17T06:20:37,2026-01-19T01:32:37,2026-02-05T05:05:56,17.1,153.3,5,1,1,3,5328.15,delivered,photo,1,1.8,1,0,5.2,2,1,test
CB-18364,CUST-09742-6,TXN-28364,ORD-38364,opportunist_abuse,1,product_not_as_described,The product I received is completely different from the listing.,7749.37,INR,debit_card,captured,electronics,1,Mumbai,Kochi,2026-06-18T05:35:30,2026-06-20T06:03:50,2026-06-23T08:27:50,2026-07-15T15:43:04,22.3,761.0,148,0,2,0,6001.85,delivered,otp,1,3.1,0,2,13.7,1,0,train
CB-18365,CUST-10966-0,TXN-28365,ORD-38365,opportunist_abuse,1,product_not_received,Item was not delivered to me.,7195.55,INR,upi,captured,books,1,Kolkata,Kolkata,2026-02-06T21:12:40,2026-02-07T07:10:59,2026-02-08T07:10:59,2026-02-23T03:04:52,14.8,808.0,118,0,0,0,1029.96,delivered,signed,1,1.0,1,0,3.9,3,1,train
CB-18366,CUST-00431-1,TXN-28366,ORD-38366,friendly_fraud_pnr,1,product_not_received,Item was not delivered to me.,942.67,INR,upi,captured,fashion,1,Kochi,Kochi,2026-01-23T13:16:01,2026-01-25T05:01:24,2026-01-27T19:25:24,2026-02-18T22:41:12,22.1,187.9,1,1,2,0,1284.5,delivered,otp,1,2.6,1,1,9.6,1,1,train
CB-18367,CUST-00752-2,TXN-28367,ORD-38367,lost_package,0,product_not_received,Item was not delivered to me.,2801.77,INR,credit_card,captured,home,2,Hyderabad,Chennai,2026-01-10T06:42:41,2026-01-10T22:24:34,,2026-01-28T05:31:08,12.3,723.6,28,0,1,1,1231.96,in_transit,none,1,,1,2,6.7,1,0,train
CB-18368,CUST-01155-3,TXN-28368,ORD-38368,lost_package,0,product_not_received,I never received this package.,5765.49,INR,credit_card,captured,fashion,1,Jaipur,Jaipur,2026-04-13T11:14:30,2026-04-15T08:26:37,,2026-04-25T11:37:37,5.1,732.2,19,0,0,0,1994.2,unknown,none,1,,1,0,24.8,2,1,val
CB-18369,CUST-02739-4,TXN-28369,ORD-38369,false_unauthorized,1,unauthorized_transaction,Unauthorized payment on my account.,4457.6,INR,credit_card,captured,beauty,1,Hyderabad,Hyderabad,2026-03-26T19:53:32,2026-03-27T16:17:58,2026-04-02T11:29:58,2026-04-09T21:50:54,7.4,73.6,6,0,3,1,1701.0,delivered,otp,1,5.8,1,0,13.1,1,1,train
CB-18370,CUST-11736-5,TXN-28370,ORD-38370,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,7383.34,INR,credit_card,captured,sports,2,Pune,Pune,2026-03-11T00:18:53,2026-03-12T06:51:26,2026-03-15T02:03:26,2026-03-18T19:30:04,3.7,251.5,11,0,1,0,1094.98,delivered,none,1,2.8,1,0,15.9,1,1,val
CB-18371,CUST-01654-6,TXN-28371,ORD-38371,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,643.55,INR,debit_card,captured,electronics,1,Bangalore,Bangalore,2026-01-21T23:22:34,2026-01-24T22:50:38,2026-01-31T15:38:38,2026-02-21T10:30:45,20.8,306.7,12,0,1,1,3097.8,delivered,none,1,6.7,1,1,1.7,3,1,train
CB-18372,CUST-10305-0,TXN-28372,ORD-38372,lost_package,0,product_not_received,I never received this package.,909.36,INR,debit_card,captured,toys,1,Kochi,Kochi,2026-05-07T23:36:12,2026-05-08T20:37:40,,2026-05-15T13:09:02,1.7,488.0,19,0,2,1,1628.45,unknown,none,1,,1,0,13.8,1,1,val
CB-18373,CUST-03928-1,TXN-28373,ORD-38373,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,2195.0,INR,wallet,captured,toys,1,Kochi,Kochi,2026-02-06T05:50:52,2026-02-08T16:35:09,2026-02-09T16:35:09,2026-02-10T09:31:23,0.7,1989.2,126,0,0,0,1934.67,delivered,none,1,1.0,0,1,3.3,1,1,train
CB-18374,CUST-01011-2,TXN-28374,ORD-38374,false_unauthorized,1,unauthorized_transaction,"This charge is not mine, my card was used without permission.",1561.24,INR,credit_card,captured,books,2,Delhi,Delhi,2026-06-22T05:14:49,2026-06-24T11:10:18,,2026-07-08T19:51:26,9.4,481.4,60,0,2,1,5015.12,in_transit,none,1,,1,0,24.0,2,1,train
CB-18375,CUST-03674-3,TXN-28375,ORD-38375,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,25883.01,INR,upi,captured,beauty,1,Jaipur,Jaipur,2026-03-03T18:14:11,2026-03-04T21:04:33,2026-03-06T11:28:33,2026-03-16T15:41:30,10.2,654.5,20,0,0,0,5271.88,delivered,photo,1,1.6,1,0,12.8,1,1,test
CB-18376,CUST-10269-4,TXN-28376,ORD-38376,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,5310.0,INR,credit_card,captured,electronics,1,Kochi,Kochi,2026-04-10T19:36:14,2026-04-12T11:43:18,2026-04-13T16:31:18,2026-04-15T12:01:53,1.8,883.9,34,0,0,1,4820.13,delivered,otp,1,1.2,1,0,2.2,2,1,train
CB-18377,CUST-10725-5,TXN-28377,ORD-38377,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,10664.53,INR,upi,captured,beauty,1,Kolkata,Kolkata,2026-03-05T11:36:59,2026-03-06T01:31:27,2026-03-07T01:31:27,2026-03-10T00:39:20,3.0,921.3,29,0,1,0,5443.95,delivered,signed,1,1.0,1,0,10.0,1,1,train
CB-18378,CUST-00037-6,TXN-28378,ORD-38378,false_unauthorized,1,unauthorized_transaction,I did not make this transaction.,10182.72,INR,credit_card,captured,home,1,Delhi,Delhi,2026-03-23T02:44:39,2026-03-24T11:26:17,2026-03-26T04:14:17,2026-04-11T22:33:05,16.8,210.1,4,0,1,1,2352.5,delivered,photo,1,1.7,1,0,14.9,2,1,train
CB-18379,CUST-02787-0,TXN-28379,ORD-38379,true_fraud_victim,0,unauthorized_transaction,"This charge is not mine, my card was used without permission.",3948.67,INR,credit_card,captured,sports,1,Kochi,Kolkata,2026-05-02T08:03:49,2026-05-04T06:30:11,2026-05-05T08:54:11,2026-05-12T11:58:11,7.1,434.3,10,0,0,0,1646.77,delivered,none,1,1.1,0,0,75.8,5,0,val
CB-18380,CUST-07815-1,TXN-28380,ORD-38380,opportunist_abuse,1,product_not_received,I never received this package.,32321.56,INR,netbanking,captured,electronics,1,Delhi,Delhi,2026-01-08T03:14:01,2026-01-10T08:14:12,2026-01-11T08:14:12,2026-01-17T18:38:48,6.4,826.3,9,0,0,0,426.19,delivered,photo,1,1.0,1,1,62.4,2,1,val
CB-18381,CUST-07305-2,TXN-28381,ORD-38381,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,15826.48,INR,debit_card,captured,sports,3,Kochi,Kochi,2026-02-28T02:08:55,2026-03-02T11:04:50,,2026-03-11T20:04:58,4.4,296.3,18,0,0,0,1024.21,in_transit,none,0,,1,1,34.8,1,1,train
CB-18382,CUST-10885-3,TXN-28382,ORD-38382,true_fraud_victim,0,unauthorized_transaction,"This charge is not mine, my card was used without permission.",21619.72,INR,credit_card,captured,beauty,3,Pune,Chennai,2026-06-01T10:47:48,2026-06-03T07:42:33,2026-06-10T02:54:33,2026-06-10T16:13:09,0.6,259.5,19,0,0,3,4823.87,delivered,signed,1,6.8,0,1,253.7,6,0,train
CB-18383,CUST-07741-4,TXN-28383,ORD-38383,false_unauthorized,1,unauthorized_transaction,Unauthorized payment on my account.,4786.5,INR,debit_card,captured,home,1,Bangalore,Bangalore,2026-01-09T02:33:38,2026-01-11T19:27:01,2026-01-15T09:51:01,2026-02-21T22:36:02,37.5,201.6,4,2,1,1,2866.19,delivered,none,1,3.6,0,0,37.2,1,1,val
CB-18384,CUST-08016-5,TXN-28384,ORD-38384,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,3123.97,INR,credit_card,captured,books,1,Mumbai,Mumbai,2026-02-23T23:39:36,2026-02-26T03:18:50,2026-02-27T17:42:50,2026-03-04T23:06:08,5.2,833.8,65,0,1,0,1801.79,delivered,photo,1,1.6,1,0,37.5,2,1,test
CB-18385,CUST-11885-6,TXN-28385,ORD-38385,friendly_fraud_pnr,1,product_not_received,I never received this package.,3806.67,INR,debit_card,captured,books,1,Jaipur,Jaipur,2026-02-21T04:04:02,2026-02-21T09:34:51,2026-02-22T09:34:51,2026-03-06T19:10:41,12.4,318.5,11,0,4,1,2475.32,delivered,photo,1,1.0,1,0,27.3,2,1,val
CB-18386,CUST-01185-0,TXN-28386,ORD-38386,defective_item,0,product_not_as_described,Item arrived damaged / not as described.,5410.17,INR,debit_card,captured,sports,1,Mumbai,Mumbai,2026-03-06T09:39:43,2026-03-07T12:01:29,2026-03-14T00:01:29,2026-03-14T17:16:49,0.7,254.7,30,1,0,0,2676.16,delivered,signed,1,6.5,1,0,10.6,2,1,train
CB-18387,CUST-02110-1,TXN-28387,ORD-38387,opportunist_abuse,1,product_not_received,The order shows delivered but nothing arrived at my address.,9789.31,INR,wallet,captured,home,1,Kochi,Kochi,2026-02-12T14:20:11,2026-02-14T12:57:56,2026-02-23T17:45:56,2026-03-03T02:29:19,7.4,774.5,22,0,2,1,2632.97,delivered,otp,0,9.2,1,1,3.6,1,1,train
CB-18388,CUST-00727-2,TXN-28388,ORD-38388,friendly_fraud_pnr,1,product_not_received,The order shows delivered but nothing arrived at my address.,4663.77,INR,upi,captured,toys,1,Hyderabad,Hyderabad,2026-04-28T05:00:19,2026-04-29T01:48:10,2026-04-30T16:12:10,2026-05-17T00:54:36,16.4,75.2,1,2,2,2,2541.83,delivered,none,1,1.6,1,1,36.2,3,1,val
CB-18389,CUST-11673-3,TXN-28389,ORD-38389,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,4580.02,INR,debit_card,captured,home,2,Bangalore,Bangalore,2026-05-08T21:33:04,2026-05-09T21:35:26,2026-05-14T09:35:26,2026-05-21T18:46:18,7.4,220.4,4,0,1,1,3203.21,delivered,photo,1,4.5,0,0,12.8,1,1,test
CB-18390,CUST-02073-4,TXN-28390,ORD-38390,friendly_fraud_pnr,1,product_not_as_described,Product quality does not match what was advertised.,13321.14,INR,credit_card,captured,home,1,Kochi,Kochi,2026-03-09T23:45:27,2026-03-10T11:58:55,2026-03-11T11:58:55,2026-04-10T19:26:28,30.3,941.4,28,0,2,3,5744.13,delivered,signed,1,1.0,1,0,3.7,2,1,train
CB-18391,CUST-02034-5,TXN-28391,ORD-38391,lost_package,0,product_not_received,I never received this package.,4484.83,INR,upi,captured,home,1,Kolkata,Kolkata,2026-01-21T21:23:08,2026-01-24T13:12:03,,2026-02-05T10:05:57,6.9,481.0,39,0,1,1,2359.58,failed,none,1,,1,0,39.4,1,1,train
CB-18392,CUST-11721-6,TXN-28392,ORD-38392,true_fraud_victim,0,unauthorized_transaction,I did not make this transaction.,12536.12,INR,upi,captured,sports,2,Bangalore,Hyderabad,2026-05-03T12:10:56,2026-05-04T03:03:38,2026-05-09T22:15:38,2026-05-13T02:00:07,3.2,967.1,75,0,1,0,1554.41,delivered,none,1,5.8,0,1,18.3,4,0,train
CB-18393,CUST-09134-0,TXN-28393,ORD-38393,defective_item,0,product_not_as_described,Product quality does not match what was advertised.,531.68,INR,debit_card,captured,toys,1,Kolkata,Kolkata,2026-05-23T01:52:45,2026-05-24T12:16:49,2026-05-28T14:40:49,2026-06-16T05:50:33,18.6,164.1,6,0,1,0,3469.9,delivered,signed,1,4.1,0,0,1.8,2,1,train
CB-18394,CUST-05516-1,TXN-28394,ORD-38394,true_fraud_victim,0,unauthorized_transaction,"This charge is not mine, my card was used without permission.",5469.96,INR,credit_card,captured,sports,1,Hyderabad,Kolkata,2026-01-14T07:41:54,2026-01-15T13:55:45,2026-01-19T01:55:45,2026-02-09T09:46:12,21.3,331.3,80,0,1,1,911.32,delivered,signed,1,3.5,0,0,1187.4,6,0,val
CB-18395,CUST-04730-2,TXN-28395,ORD-38395,true_fraud_victim,0,unauthorized_transaction,Unauthorized payment on my account.,3589.8,INR,credit_card,captured,electronics,2,Chennai,Jaipur,2026-01-24T10:29:28,2026-01-24T20:21:30,2026-01-26T17:57:30,2026-01-29T00:41:05,2.3,836.4,11,0,1,0,4618.71,delivered,signed,1,1.9,0,3,372.3,4,0,train
CB-18396,CUST-02882-3,TXN-28396,ORD-38396,opportunist_abuse,1,product_not_received,The order shows delivered but nothing arrived at my address.,8661.05,INR,wallet,captured,home,1,Pune,Pune,2026-03-12T22:36:42,2026-03-15T01:00:41,2026-03-25T13:00:41,2026-04-05T02:07:29,10.5,1172.6,29,0,0,1,2820.36,delivered,otp,1,10.5,1,0,44.1,2,1,test
CB-18397,CUST-09039-4,TXN-28397,ORD-38397,true_fraud_victim,0,unauthorized_transaction,Unauthorized payment on my account.,7670.55,INR,wallet,captured,toys,2,Kochi,Delhi,2026-01-01T22:46:19,2026-01-02T10:37:27,,2026-01-10T14:50:03,3.2,1132.1,27,1,0,0,1850.39,in_transit,signed,0,,0,2,261.1,6,0,val
CB-18398,CUST-11423-5,TXN-28398,ORD-38398,lost_package,0,product_not_received,Item was not delivered to me.,3348.8,INR,wallet,captured,sports,2,Pune,Pune,2026-05-10T05:14:55,2026-05-12T19:09:05,,2026-05-18T02:03:07,0.3,328.7,17,1,1,0,2272.14,in_transit,none,0,,1,0,0.7,1,1,test
CB-18399,CUST-03339-6,TXN-28399,ORD-38399,true_fraud_victim,0,unauthorized_transaction,"This charge is not mine, my card was used without permission.",24028.13,INR,credit_card,captured,fashion,1,Mumbai,Pune,2026-01-05T17:53:35,2026-01-06T07:33:02,2026-01-12T02:45:02,2026-01-18T19:49:33,6.7,850.0,39,0,2,0,1275.68,delivered,none,1,5.8,0,3,69.9,4,0,test
CB-18400,CUST-01636-0,TXN-28400,ORD-38400,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,2157.77,INR,debit_card,captured,toys,1,Kochi,Kochi,2026-03-25T12:49:18,2026-03-26T22:21:35,,2026-04-01T03:09:35,0.2,819.5,63,0,1,1,2854.87,in_transit,none,1,,1,0,3.0,1,1,train
CB-18401,CUST-00197-1,TXN-28401,ORD-38401,friendly_fraud_pnr,1,product_not_received,I never received this package.,2572.78,INR,upi,captured,toys,1,Chennai,Kolkata,2026-05-18T06:56:49,2026-05-20T08:08:26,2026-05-24T00:56:26,2026-05-30T09:44:36,6.4,176.0,6,0,0,1,2238.47,delivered,signed,1,3.7,1,2,43.3,1,0,train
CB-18402,CUST-05763-2,TXN-28402,ORD-38402,friendly_fraud_pnr,1,product_not_as_described,The product I received is completely different from the listing.,3096.38,INR,upi,captured,toys,2,Chennai,Kolkata,2026-06-17T10:23:08,2026-06-17T20:30:17,2026-06-18T20:30:17,2026-06-28T10:25:35,9.6,18.2,0,2,1,1,1158.18,delivered,none,1,1.0,0,1,14.1,1,0,train
CB-18403,CUST-11229-3,TXN-28403,ORD-38403,friendly_fraud_pnr,1,product_not_received,The order shows delivered but nothing arrived at my address.,2663.49,INR,credit_card,captured,fashion,1,Pune,Pune,2026-06-27T05:45:50,2026-06-29T07:08:22,2026-07-07T19:08:22,2026-07-21T10:50:02,13.7,329.4,37,0,1,1,585.62,delivered,none,1,8.5,1,3,14.7,4,1,test
CB-18404,CUST-01363-4,TXN-28404,ORD-38404,friendly_fraud_pnr,1,product_not_received,Item was not delivered to me.,34273.3,INR,wallet,captured,fashion,1,Kolkata,Kolkata,2026-05-28T08:41:55,2026-05-29T12:46:41,2026-05-30T15:10:41,2026-06-10T02:52:42,10.5,215.0,9,1,0,0,1323.97,delivered,otp,1,1.1,1,1,10.2,1,1,val
CB-18405,CUST-10175-5,TXN-28405,ORD-38405,lost_package,0,product_not_received,Item was not delivered to me.,2046.49,INR,debit_card,captured,electronics,1,Bangalore,Bangalore,2026-04-07T14:12:37,2026-04-08T09:04:21,,2026-04-13T16:40:03,0.3,738.1,24,1,1,0,6164.0,in_transit,none,0,,1,1,7.1,1,1,train
CB-18406,CUST-00946-6,TXN-28406,ORD-38406,friendly_fraud_pnr,1,product_not_as_described,Item arrived damaged / not as described.,2818.89,INR,credit_card,captured,fashion,1,Mumbai,Mumbai,2026-01-10T12:59:04,2026-01-12T08:09:29,2026-01-13T08:09:29,2026-01-28T20:57:43,15.5,43.1,7,1,0,2,7742.55,delivered,photo,1,1.0,1,0,404.4,3,1,train
CB-18407,CUST-10371-0,TXN-28407,ORD-38407,lost_package,0,product_not_received,I never received this package.,30656.75,INR,credit_card,captured,fashion,2,Chennai,Chennai,2026-04-29T10:59:45,2026-05-02T02:33:47,,2026-05-11T19:31:45,4.7,427.6,11,0,1,0,4280.63,failed,none,1,,1,0,81.0,1,1,train
CB-18408,CUST-03354-1,TXN-28408,ORD-38408,false_unauthorized,1,unauthorized_transaction,Unauthorized payment on my account.,6775.17,INR,netbanking,captured,beauty,2,Delhi,Delhi,2026-06-23T00:41:52,2026-06-26T00:28:43,,2026-07-09T10:14:20,8.4,810.9,29,0,1,0,1836.57,unknown,photo,1,,1,0,1.3,1,1,test
CB-18409,CUST-10692-2,TXN-28409,ORD-38409,friendly_fraud_pnr,1,product_not_received,The order shows delivered but nothing arrived at my address.,21115.96,INR,upi,captured,home,1,Bangalore,Bangalore,2026-05-20T11:27:25,2026-05-21T09:39:33,2026-05-22T09:39:33,2026-06-16T18:29:32,25.4,99.2,4,1,3,0,3159.65,delivered,signed,1,1.0,1,0,1.6,2,1,train
CB-18410,CUST-05602-3,TXN-28410,ORD-38410,lost_package,0,product_not_received,The order shows delivered but nothing arrived at my address.,1691.99,INR,upi,captured,books,1,Mumbai,Mumbai,2026-05-02T13:21:57,2026-05-04T15:59:35,2026-05-06T01:35:35,2026-05-07T08:46:03,1.3,542.1,32,1,1,0,10844.07,delivered,none,1,1.4,1,0,12.2,3,1,train
CB-18411,CUST-09308-4,TXN-28411,ORD-38411,defective_item,0,product_not_as_described,The product I received is completely different from the listing.,4677.23,INR,credit_card,captured,electronics,2,Pune,Pune,2026-05-16T19:38:08,2026-05-18T12:59:12,2026-05-21T08:11:12,2026-05-23T19:43:06,2.5,220.1,3,0,2,0,8058.06,delivered,otp,1,2.8,1,0,34.6,1,1,train
CB-18412,CUST-11092-5,TXN-28412,ORD-38412,friendly_fraud_pnr,1,product_not_received,Item was not delivered to me.,730.81,INR,debit_card,captured,beauty,1,Ahmedabad,Ahmedabad,2026-01-11T11:17:55,2026-01-12T20:02:46,2026-01-13T20:02:46,2026-01-28T04:31:32,14.4,223.3,2,1,4,0,750.59,delivered,photo,1,1.0,1,0,14.8,2,1,test
CB-18413,CUST-06660-6,TXN-28413,ORD-38413,true_fraud_victim,0,unauthorized_transaction,Unauthorized payment on my account.,4558.47,INR,debit_card,captured,toys,1,Hyderabad,Kochi,2026-01-05T09:40:04,2026-01-06T09:32:30,,2026-01-17T02:48:50,5.7,647.6,33,0,0,0,1383.87,unknown,signed,1,,0,1,475.7,1,0,train
